ADleZwJJAMjNxBz,12.89053416,77.70711107
AdMcEgDxlxAuAOb,12.88925745,77.69830473
AdMLGrpQlSwMyg,13.07008678,77.67133788
AdMLGrpQlSwMygD,13.06954281,77.67226868
ADokprYTbAgDsMK,13.01785032,77.60091865
ADokprYTbAgDsMKg,13.01750446,77.60095406
AdpQGEtFVRQPNhS,12.98987791,77.477137
aDqCnyalJuzdGjL,12.99434565,77.68292839
ADQmmRLOfeMgzlV,12.99525258,77.6861438
AdtuzCPgBYYURfu,13.01359365,77.70884421
ADVVVAuNopkYRzs,12.94908117,77.68519676
adxJfXWreLhSGyT,13.02665858,77.66487774
aEbDtqzRJhUBuLQ,13.04513123,77.63527604
aedhcriAIyJkoai,12.99126058,77.66978664
aEdTYSgNYtufcvE,12.9641897,77.7363418
aefMfRkEgllyggq,13.02486255,77.69559289
AeFYPuHVRjvWqMC,13.02193709,77.62135057
AEKWNqAJrLhofH,12.96166107,77.70397174
aeLkFAgcDdUslru,13.02903948,77.58060399
AEmGbgVwwcVDfNL,12.85875712,77.73282391
aEschVBqFHvohnK,12.85438944,77.67437951
AEVEBEadezQuNQK,12.94902226,77.53426473
AeXVDGsKMzvkwRC,12.89232588,77.51246209
AExZxrhKXnQnZKc,12.96445979,77.50466572
AEZByocsEzYbxeH,12.91167022,77.47644628
AezKpWVfuslYoyS,12.89877939,77.62349605
aFaLAECCOMEuLFE,13.0928363,77.50275778
afAWcqVjjplgSL,12.98892219,77.64868033
aFbbwXajQwYAYkR,13.09378777,77.57093742
AfcAhMJFwGuppAe,13.03283472,77.46684013
aFHefpnznbEuyLZ,13.01665363,77.53260427
aFHefpnznbEuyLZF,13.01709858,77.53337254
afhQFVrYCzhclsO,12.96042554,77.55734287
AfIAtTAZaUtxoKu,12.88088934,77.59006052
afiHpsTCxumwSei,12.90284742,77.62076771
AfJWSBQnewbaqz,12.90515695,77.46020866
AfJWXSBQnewbaqz,12.90567289,77.45978891
afLBvGDTDyBjgEr,12.94745605,77.55838823
aFmaZFnHdymnGtG,13.03272234,77.50103876
AFMVOXlAKDQnkMw,12.94136218,77.50340682
aFpsEpWZespkGdL,12.9122192,77.60857369
AFqPgmEocwIFzLt,13.02030556,77.54426001
aFREGgdnmtWojyA,13.04181465,77.46885842
AfrXoLoUNWHFnfe,12.96954499,77.67168158
AFufBgmmtirHGFS,12.96196184,77.45805502
afvcmnnhvbeAelY,12.88576812,77.61533712
AfxToToeaPWvZWP,13.04793998,77.60200775
AfxToToeaPWvZWPw,13.04710662,77.60154707
AgaeiOFdIMPztdH,12.99620033,77.63136012
aGEvfjShzxZfWVx,13.05266283,77.71566221
aGEvfjSzxZfWVx,13.05349422,77.71512114
agFTnbRlsKXzaiw,13.04433853,77.72609375
AGgbzxWCoerDZJJ,12.98455271,77.54768581
agircuGPXTCXDAZ,12.98862447,77.66154709
aGiuRlxrLjMrfgI,13.06812451,77.63995757
AgJTDlwnpJrFjrZ,13.09666199,77.54715661
aGjzCaNzYeiGXBG,12.89228745,77.66440559
AgmvaHGtyPAhnDk,12.88657181,77.73686312
AGnFLjLvlTnPYi,13.0390088,77.55396506
AGnFLjPLvlTnPYi,13.03959072,77.55441479
agokBaFgEsMNCVO,13.01078837,77.66825836
AgpHWxhCqwuiSzL,12.94333885,77.62243081
AgWFtipLuymrHiD,13.02815483,77.63351044
AGwKThkWrVaJVIW,12.93429248,77.66695954
AGzfNibyGOXXIEk,13.08517198,77.52802988
AHFtYwzbUEpyuXu,12.90875337,77.70014509
aHiJYFRzOoIlPKV,12.99532364,77.7120923
ahjACnzjBjlIIQj,13.06521373,77.50522453
AhKFtJDLXwrMWCA,12.95956324,77.73513847
AHLjAwAunEYmEBz,13.004361,77.52839049
aHlpxOoobOHZVrW,12.89818608,77.71313943
ahlREMPBnAChMvP,13.04920544,77.61840066
AhoKTwAsnfcKmTB,13.09652672,77.53089196
ahPoedmhXQZsrQZ,12.94731208,77.67019151
ahqLStvBenGjzCt,12.96376644,77.55325035
ahqLStvBenGjzt,12.96284477,77.55245092
AhRTpUwjAQlrFuu,12.89476992,77.68443601
AHrYjKmjwwmniYq,12.97469412,77.68147349
AhTthbGOmrfOBx,12.86605967,77.71961653
AhTtNhbGOmrfOBx,12.86636835,77.71998008
AhtwmHhiJbbfDsL,13.08413877,77.54882993
AhUTlzLqGOeMdbX,12.85957822,77.68333531
aHvtJOdECxQAvEO,13.05371875,77.4711072
ahWBVJkuzZiwzDw,13.04305051,77.70549038
AhwGTibwrvCaGKv,12.89159674,77.68258081
AHXCKTbtFEnnJjy,12.95387216,77.45241581
AHYjKmjwwmniYq,12.97410225,77.68190474
AHZIIjMtWQZUnVe,12.98785692,77.46316516
AHzXGncOYekMvbc,12.90589412,77.70314404
AHzXGncOYekvbc,12.90672149,77.70340274
aialhjuAoLRpuyL,12.95002985,77.44719837
AIaPjLapFzFzOmC,13.09118802,77.6575465
aIBdBmtMPPZRDAE,13.0042156,77.66020901
AIBVnJNusmbkluB,12.85628004,77.58315969
AIEKWNqAJrLhofH,12.96189537,77.7048347
AIfgcDyVzNkXaBy,12.87360097,77.49576761
AIfgcDyVzNkXaByl,12.87352896,77.49664747
aIFGeIImuYyqhQE,12.90551781,77.72767035
AifMHYGbpmauWIJ,13.06033734,77.71714885
aIipibZcZbxWJBN,12.93986466,77.70600852
aijefyAKpFcqBql,12.94943686,77.64994274
aijwPcTFsooUFpr,13.08731635,77.60814591
aiPCNzTrjquVGzZ,12.94433958,77.53396869
aiPCzTrjquVGzZ,12.94502659,77.53310775
aIPNFPTUAEDlsst,12.99584849,77.50691402
AIpoAPIPnVOnqaU,13.02212689,77.72212304
aiQeyWfuscjbWnJ,12.87863831,77.71208317
aIStmmlmthkHLJd,13.08540747,77.69657434
aiTKxAITZKHWPlz,13.02577557,77.677394
AIuswKAbUDlFFBq,12.90873538,77.59113516
AivegCQteeUqpLn,13.05217508,77.46584908
aIWwUfwfNDkgPJZ,12.8730954,77.48188943
AIziQuBADidWJna,13.08417353,77.4859303
AIziQuBADidWJnaN,13.08435174,77.48598085
aizVWfsyrkJurNr,12.9242677,77.58446141
AjaZQqVjaWmZuAx,13.0282179,77.6953992
AjcXHTsOWVqEmRE,12.94007389,77.45112825
AjcXHTsOWVqEmREk,12.94102276,77.45151489
AJDUqdBxzKhtVjG,12.88308953,77.58284347
AJDUqdxzKhtVjG,12.88391567,77.582013
ajeLfdSGokyLljC,12.88770133,77.49908895
ajGjStYLkDIsZSO,12.9604502,77.71637956
aJHSeWcNxREvyMj,12.92068918,77.47939595
aJJysfCdBfaKxMU,12.98178267,77.56837393
aJJysfCdBfaKxMUc,12.98145019,77.56840307
ajKHCmqUMnxTxuU,12.9206774,77.57295102
ajkKgUetSUtEJiU,12.86225177,77.62245748
AjpQlKTWzTIbhZR,12.99508017,77.65264226
AjqwsBhQXtuKHrW,12.92132235,77.54551096
AJTUApXhnuUnGvZ,12.9045903,77.49386774
AjWTtcnyydbfENe,12.91531049,77.45377456
AjxUXHQotJZujMw,12.95341398,77.53393848
aKbEKlRPGYHEszC,13.08979348,77.66441459
akBUqlNCHDdhpME,12.95787338,77.61750117
AKbVxPOVYfALtQ,13.07467191,77.7060853
AKbVxPOVYfEALtQ,13.07489138,77.70667766
aKEUrnzjfZRqEtE,13.09347206,77.48985548
AkgfptaEvfXUoXM,12.8672206,77.65290814
AKiturmsHPaItUo,13.04547832,77.70996363
AkNsNaSwvPNniWx,12.8640665,77.49723923
AksADJRiJgojcbn,13.03673553,77.64968592
AKVFtTqTBVMPfS,12.98368838,77.57818185
akvGAXYzqUjBzr,12.8742163,77.7300373
akvGAXYzqUjBzrn,12.87478843,77.73030164
akvlJFPlEvLnelZ,13.08701057,77.72336117
AKVnFtTqTBVMPfS,12.9846784,77.57729341
akWalDqvrICloIP,13.01452396,77.4754639
AKxXpQzKZCShTWP,12.89552274,77.59443454
AkXxqDnbOIdTekT,12.85456394,77.61649365
akyJRHmWgHEWURZ,12.92213603,77.61087916
akylACzPyiMKRs,12.88133697,77.67462816
akylACzPyOiMKRs,12.88217472,77.67506453
aLAXiGvIXNIvSaP,12.92254372,77.69752824
AlbCuybYkYQMXuL,12.87564459,77.59036107
alBSVIreQOIuATS,13.08110326,77.65063041
ALgBeWoDWNgjvGn,13.09304797,77.46693668
algCFoKDhWaEqIn,12.89479231,77.55366374
AljOKMHcNDHLPPT,12.86292853,77.51977339
AlkeUHcbLzzWDxl,12.97380301,77.64293641
aLkNGsfsCEGxqM,12.89941111,77.4838565
aLMNeBvBsuDUCLY,12.88483661,77.52998662
aloYOMgumNmnddy,13.07985743,77.73108507
ALrLuQouStwnBhh,12.89099426,77.55999076
ALsbxaLroSpohVX,12.88302822,77.53127301
ALSjmouIqECcgsA,13.0190119,77.62255584
alWFlYJDMESiDUS,12.85909714,77.56657519
ALxLuApRdzXAdXh,13.07797741,77.6349382
aLYQXUQkJsEJTgZ,13.03242083,77.6472083
ALZgIJXlsHphrzQ,12.90990188,77.71107342
AMaboAOjxhBkQkN,13.09270951,77.51698619
aMBKToGrTToMVzK,13.03351813,77.62778499
amcifbJzpMejkRL,13.03102705,77.73665084
amEMoWjVfqktnHF,12.90784197,77.53276297
amFeTntfhdpuVUv,13.03828724,77.69406585
AmfLDUEscPQAnEH,12.93390503,77.55960888
aMFuFvZkcGHhrwE,12.90483786,77.72304012
AMHBLZxvSMQNtRk,13.00621599,77.56076081
AMmCTyQzxeOIeCU,13.02353448,77.66104211
AmmocWrqVjjuavv,12.99077828,77.68970557
ammrMNdjneZAACv,12.86659916,77.48755195
AMOlNwWsjpADCqV,13.05465728,77.66915177
AMOlNwWsjpADCqVc,13.05403709,77.66970412
amuaOeuxalcmGln,12.93211524,77.44783788
aMwavhuvbfbyKRF,13.01044992,77.64623819
amyhMmuVmdlnPCV,12.99055346,77.65537375
aMzQxypDEIuRoN,13.04659423,77.49798697
aMzQxypDEpIuRoN,13.04597288,77.49717619
anAGvAWGiQQLCdw,12.93560988,77.71749624
anBxkhtWRqSXJa,13.09399108,77.67484728
anBxkhtWRqSXJca,13.09447703,77.674617
AnBzFvWAZXQjYGo,12.90915586,77.54349798
AnCdlflSWUtEJvl,13.01812376,77.65294426
aNdewcvNrhfkqv,12.97243936,77.56552431
aNdewcvNrhfkxqv,12.97337929,77.56643945
aNEOfpvmxsFRdfU,13.03718213,77.66547004
anGASxsbbgNKeni,13.05254262,77.65862175
aNkbLHXKcoskAnv,13.02642878,77.56365359
annxQLFMDMXHTNS,13.0659373,77.45799975
aNTgQTXNvqvqTkc,12.86527009,77.57508932
aNTgQXNvqvqTkc,12.86623981,77.57580043
aNveGEkggTFiCoW,13.04731419,77.62632225
aNveGEkgTFiCoW,13.04687956,77.62575949
aNVGONLGKDPpZIu,13.01937105,77.71433672
aNXhldbfkuhEAiY,12.98104761,77.70846956
aNyGfyFAAoWSISE,12.89215469,77.597161
aOacyZgdJJXbnkP,12.95470903,77.50689083
aodGzEbcJyKBosd,12.95791084,77.56532963
AOGPXDVJaNEMBAR,12.96670937,77.64894665
aohCRUmtFMCcwwl,12.98923743,77.69212911
AOloHdVTxEXthkX,13.09395028,77.70260803
aomHwhEhRjLOTzO,13.00595812,77.60731677
aOnTZsPCVWNKqcx,12.90278966,77.4581608
aOnTZsPCVWNKqcxl,12.90207043,77.45763214
aOPoKNVSYiMtPcd,13.05137732,77.62474311
AOpSKqxMkwNRHnq,13.03461953,77.61712157
aoQctypPmSjaAZU,13.03057001,77.69960907
aOqXoBTgZAdkWRJ,12.8599467,77.59028705
AOTZANHkPMYEWLV,13.09661595,77.49979513
aOyWOgJfkVNpiS,13.02999058,77.5538045
aOyWOXgJfkVNpiS,13.03040682,77.5547218
apahXHaXELiFzis,12.87940347,77.69336985
APJDDdBnmEotfmt,13.08662841,77.58314603
apJjyQlSdaAWrCv,12.95816316,77.69499838
apKhWAGuGCvbiBs,13.04631177,77.69646097
apoRCEDFJVXTXyH,13.05480949,77.65341716
APPjVKcTRmQXiyA,12.90061235,77.57321115
apRAbaVbfUwtGLN,12.85692621,77.64701274
AprCeZSYEGSZTKe,12.87541324,77.55270195
aPrKPjajvEjHVpH,13.06239876,77.70113037
aPvjjtSIaeCpeUc,12.99078828,77.58789588
aPvjjtSIaeCpeUca,12.99110206,77.58822458
AqdKKsFJFeUqWC,12.97449408,77.46014946
AqdKKsFJFeUqWzC,12.97454002,77.46106262
AqGKZbHjmuwyQEJ,12.9782239,77.55507003
aQiKnOgOpWqkjjt,12.88575424,77.71630197
aQLBJOxWBNFzIiS,12.99628925,77.66284054
aQmWpTfeDuDhJwa,12.93425733,77.56776321
aqNNlWoCodCLuYd,12.90614332,77.71410431
aqNNlWoCodCLuYdW,12.90516056,77.71401084
aQnOhkiFAFzNTEf,13.08040165,77.5436935
AQnUKtCHkbkhmfz,13.0941596,77.73453382
aQoSchSebIUTZIJ,12.97416914,77.62503982
AQqDxAHCgDawPMI,12.89866715,77.5416585
AQqDxAHCgDawPMIk,12.8986841,77.54254863
AqrdOvFYUsAuCSW,12.94990148,77.55704083
AqSMfAPqDbAchTp,12.95327539,77.73723547
aqubUmoNuaujgSq,12.93416384,77.67550138
aquzDsGOrXPfLAF,12.99101193,77.64266258
AQuzkymDHGlnILj,13.03518752,77.59351949
AQZdLzjoztCiNOO,13.03836116,77.54481402
AQZMxVcauLdSDVn,13.0284661,77.60812422
aQzUijyisKDAoxt,12.91218695,77.59201791
AQZxVcauLdSDVn,13.02850436,77.60815366
ArDaWVAANoQLilr,13.03762788,77.72408754
aRDHEsqmYngeDUs,12.94044392,77.69606031
arIFqxHshypMBRU,12.8713039,77.55410403
ARIkFrlpWiYjKC,12.95131879,77.48718016
ARIkFrlYpWiYjKC,12.95201296,77.48648791
aRkEROEYgcqerzd,12.95959435,77.57311188
ArLDEMFbJmHrTjm,12.96911888,77.48182245
ArLDEMFbJmrTjm,12.96846449,77.48094713
arLDmQIoYXVwId,12.86897581,77.65087144
ArnQxoKYkDZyFat,13.05093302,77.6154149
ArnQxoKYkDZyFatX,13.05004888,77.61627523
aRoHmazYDxBqtET,13.0156076,77.69044763
AROOoMEgTBWOHqq,12.86553885,77.64854955
ArqfhrWZmseWvny,13.08585043,77.45182807
arrHDzEjqtxuimd,12.88561988,77.67617685
ArsCUaRBhgFPOVw,12.90434097,77.62371274
aRueMKHcbOycumB,12.99658954,77.64637566
ARWyTDmogfohrJn,12.96383669,77.56335366
ArWZpzhqIcUFkvz,12.98467953,77.48612678
ARybRXxXyCGllh,13.00767149,77.4480357
ARybRXxXyCGllQh,13.00780414,77.44821208
aRYfmZfsjqKgrJD,12.97983176,77.6835391
AsajIxKQybkjvQF,12.94422887,77.50590149
asAzyUHmGSkuSNl,12.96656045,77.60851459
ASBQhpBYzTjQNhD,12.91475906,77.63892537
ASbsJkyNIgJVDzz,12.90160616,77.53587175
asCtknWaznnGHdo,12.85621559,77.60659012
asCtknWznnGHdo,12.85605951,77.60605304
ASDaiKDqNwVLUys,13.08531193,77.68649038
AsDsQPJrXDfWWVt,12.8835441,77.64459517
asdXbbhHbUunHNZ,12.96543039,77.73174853
asdXbbhHbUunHNZS,12.96628107,77.73169189
ASECMLlBjvbsDEu,12.93095859,77.62941723
aSggYJcDMgdjvR,13.00233776,77.6658206
aSggYJcDMgdjvRV,13.0032874,77.66675269
AshVRGDrAIqZwpS,12.9173196,77.66414261
AshVRGDrAIqZwpSh,12.91639737,77.66486998
ASjXwyCAAsgjCIs,12.87187505,77.53379515
ASkaGdGmjKuAXyn,12.91980873,77.67165318
aslKcSUDUBiefuX,12.99810619,77.64006298
ASmHybrXBCRYBDb,13.00858213,77.60316161
asOuRedCdmPVYiR,12.92784419,77.68966154
ASqOhkMPLitAfiN,12.93094101,77.56540653
ASqOhkMPLitAfiNZ,12.93023349,77.56459697
ASrXOQZcuqzmsor,13.0596436,77.68297325
AssnLQsDZNWAQVD,12.959212,77.50974768
ASuLyWTGPgdYEen,12.90748336,77.70921847
asyakaDlscetbn,12.95261062,77.54827056
asyVakaDlscetbn,12.95269988,77.54730744
AtAdbtgwGLoFlic,12.87193945,77.59814322
aTaRZGkmqOlSbRZ,12.92139852,77.60237045
ATBdXUgVwUkQyOp,12.94576828,77.51770493
ATBjCZrMLcoCzjE,12.96957174,77.62739475
AtdYzrUYOboNhy,12.99015432,77.65172346
aTEZRvdAquiOeFm,12.96020384,77.55022203
atkhnjMHCfpAaZb,12.85730197,77.65634907
aTKlKzDDhBjDzDW,12.86452182,77.45257528
ATNhYrRfckRNoTk,12.9665073,77.54173968
ATpBbPlivqlDWxt,13.08039221,77.54035044
AtsjMBtnwzzitXg,12.93323193,77.61071941
AtTwxdjhUvlmfwS,12.97552819,77.64735682
aTVCnxWtroJHYze,12.90899347,77.56406846
ATVJkUjoqNzXRXT,13.01505471,77.55242024
aTVKovYPfXUceND,13.05154409,77.70684433
AtWMpiIAGThXqiH,12.94381968,77.66850897
AtwxdjhUvlmfwS,12.97574798,77.64706223
AtxJbnLuYAZhbkb,13.01884803,77.69057885
ATyNRQJYSNXEAjQ,12.89415218,77.56749956
atYYaHPqknvZbfL,13.05644549,77.62112314
AUCLGJcvaaDeCUY,13.03299861,77.59416326
AuDrHMGpKxdEKSd,13.07695589,77.67627874
auEXHMfeznzZPLO,12.93748608,77.56536609
auEXHMfeznzZPLOr,12.93816742,77.56517838
auGZkVgtxJqyPlO,12.85878479,77.69628507
AujTHgBJRxmURzQ,13.03509438,77.54192556
AukmOBAjQQaJRjY,12.87931542,77.5482846
AUkXZZlJDluCSPk,12.93853735,77.64518859
aULEmbfXkqhDHKc,12.96771334,77.59959276
AULjpzCcwUZfMjY,12.88278451,77.64076437
AUmixhyBNmWDzXD,13.06797739,77.46907759
AUMufgqVWoPqCRL,13.06489394,77.47149634
AuPAQIlGVMrVklb,12.9226783,77.60601159
aUsIZuMoqqJjot,12.92792531,77.45606159
aUsIZuMPoqqJjot,12.92784231,77.45632663
AusTiRAqeculWKq,13.05386589,77.66209731
AUTCrXYxMbjxFYN,13.01876801,77.72817585
aUxdkFLQmIXUiQl,12.86408128,77.58815705
aUYxnvQLQIrOVEM,12.98788547,77.45743503
aUYxnvQLQIrOVEMX,12.98873721,77.45778145
avdRFLsVfMLHPRI,13.0912764,77.50434865
AvDRGHmrmYRMtQs,13.02380532,77.51274505
aVDRTnBAGAmkRqv,13.05904689,77.7030152
AVePRuxRkULcUVR,12.93296972,77.64321637
avFbVhUOjEARauF,13.07496478,77.73215548
AvftAZnmCltwPE,13.04445756,77.68334287
AvftAZnmCPltwPE,13.04543746,77.6831644
AvFUESIuROmsbhD,13.03925194,77.45681564
AvgpfFdzeHUBDsu,12.93631528,77.73835564
avKGxvPmOZjrvqx,12.98139473,77.73668643
AvoebuYlUitrnGT,13.03231616,77.72791638
AvoebuYlUitrnGTp,13.03262621,77.72710783
AvoMWYRpagWxAbQ,12.91289479,77.71309092
aVppIsNlbOxXjRC,13.0548691,77.45672294
AvPzxwohGtkHOKa,13.0388914,77.66006212
AVRvZtqfFLfzEAn,12.91413147,77.61670144
avwRjpheBBBHyCv,13.08689199,77.56945473
AWEhTQAtymNUEYi,13.04900592,77.66880781
awfxHVggTmbrMUL,13.07058755,77.52449055
AWhyyMLJMTkvjKl,12.9243667,77.64994048
AWhyyMLMTkvjKl,12.92375153,77.65021008
awJmoLjpnTTYFqc,12.89951155,77.50227365
awlcbFQqKyDlxAV,13.03254833,77.73039046
awlcbFQqKylxAV,13.03232773,77.73098148
AwXYWIdZMbqvmy,12.86945194,77.63442166
AXcQHXhVMHxWXnN,12.96561214,77.66082081
aXdjtBkOLNxjZlX,13.01063015,77.516608
aXHUslAsAYzLBiu,12.98082464,77.44846418
AxiJcruPQYVWVKQ,12.95233343,77.45727244
AxipFwLmDyvRGjR,12.91061818,77.56472699
AXJigmxoDTwLiRN,12.97598798,77.63674264
AXKHFYicdyQcqEv,12.96261241,77.53320878
axKNijKUEpXGkos,13.07051048,77.48232213
axKNijKUEpXGkosy,13.07078473,77.48143549
AxKufLnhldOPnv,12.86534346,77.52254096
AxKufWLnhldOPnv,12.86453359,77.52222344
axnBGItjYIRvVMj,13.01029798,77.45996727
AXuDggPWCSCawrL,13.0467121,77.61319821
aXvBGKUTNkPDxiF,12.98167558,77.52547079
aXvBGKUTNkPDxiFC,12.98073315,77.5255609
AXVDGsKMzvkwRC,12.89164872,77.51299739
AXWkbXeHbPnbhKu,12.96226281,77.71556765
AXWWXpioErtCxlL,12.86706021,77.54723144
aybjqCNLZbgrUfH,13.03104455,77.66156121
aybudUYgnvTffus,13.04209455,77.48007812
AYddKzkKDQUuusX,12.9178035,77.61209903
aYdrlVHrEyxUFgr,13.02378893,77.63694018
AyhEpkfiFZztNgU,12.88889415,77.67854992
aYIIOZNqNtyvbJo,12.88035852,77.6988874
ayIJmOPzBwXLqeY,13.02968307,77.59049305
aYjCVMsiDejKruI,12.9851131,77.65405266
aYKkRFKqDzsMsPz,12.97991557,77.64149706
AyLspHtPwsXhAoL,13.08863948,77.51870694
AyqvsNQBweREMbk,13.01500795,77.53963399
azBwqEmUHRaXmlg,13.00578733,77.6602836
aZfLxXBnlNIBKYO,12.98204727,77.6626693
AzfRuHjTOlBTXnV,12.9107098,77.48686682
AzfRuHjTOlBTXnVX,12.91158956,77.48699077
AzglTHmNTPxoZbu,12.91965702,77.59981907
AZijmsXfbDRhdNX,13.09353873,77.5845002
AZkVFehbWReYicQ,13.05388353,77.52522289
aZlGcPFlkQrNbEv,12.9540068,77.6670013
AZrlRJiOlIXDmwb,12.86464201,77.61343401
AZrtLYLpRbQCUTz,12.8936614,77.47020056
azSERYGPPbpxJZg,13.04892311,77.71454304
AZsPPgjESLfqWNG,13.00757868,77.59577473
azUcwSaJtzupqGA,13.00891392,77.65244242
azUcwSaJtzupqGAE,13.00907128,77.65332159
AZuQBAKdqhresPS,12.93844446,77.63884201
AzVClGtJeCptTIQ,13.02175126,77.52592303
AzvRzVJDNbumpGV,12.9034062,77.50590838
azYFngyOJTzDgZG,12.95976554,77.61604245
azYFngyOTzDgZG,12.96034607,77.61564252
AzzdRzygYPfqhjt,12.91140696,77.67261373
aZzNQClzEVrNMso,12.88848352,77.45569064
baamBHssGytQrmp,12.96478449,77.63388804
bAAScOGUxlevPJg,13.02967861,77.54096163
BaBYDzNsqnfFFGb,12.9980264,77.49059997
baduQNAWedFBafs,12.96496669,77.57628616
baJUUNclUOCTQss,12.89035827,77.69582871
BaKrhUvaEbgjCYx,13.05408615,77.67010715
bAmxUvqzUBXWGXW,13.05997574,77.52170744
bAmxUvzUBXWGXW,13.0593533,77.52186135
BApDUUZjMsdDvln,13.0441791,77.72357622
BApDUUZjMsdDvlnD,13.04514472,77.72396371
bAPjsRgoBobPDbx,12.95659697,77.70705387
BAqhkIWwzfMSMOT,13.08989856,77.64829662
baQsJkyRMVKHtSd,12.8713359,77.70401537
batPEWlSDiRvIG,12.99771026,77.66949711
batPWEWlSDiRvIG,12.99767771,77.66976871
BAueaTvMogAowBu,13.08975401,77.58091814
BawpScrxWreKhsH,12.93426576,77.7420918
baXtSyyoHMFglIZ,12.95684878,77.66445951
baxucAtlIoxdvBm,12.96895306,77.60648347
BbbUZqijshiszUp,12.92075269,77.65250242
BbbUZqijshiszUpk,12.9203557,77.65298621
bbcZbdWYubDoZRl,12.949884,77.54424561
bbDNKYnqTmwKYxm,12.99009205,77.64074307
bbDNKYnqTmwKYxms,12.98966114,77.63979199
BBhmlvmjVoVPdLw,13.03217629,77.59688934
bbJuCgwOXYyeOOC,12.98777085,77.60524755
BBOjWnYTEKPlups,12.97552905,77.60272712
BBOWWpgyAIaeNgI,13.0719833,77.58653439
BBRWkreMrCGFyvz,13.06032092,77.49366603
BbSWyEytSCeZWIL,12.96433846,77.52071744
bBtzCMWdpmBsbia,13.07728053,77.46737329
BbuyJwywrVJUABU,12.96886678,77.72024673
bbyIrLxZerivvyH,12.90954011,77.73538139
bCBjuNLmDLLomXd,12.96298356,77.65172018
bcbUnodRsMSZqhh,12.91854089,77.50883258
bCFFeydcpijLYaB,12.92395072,77.45627669
bCFjKUkwnVQXOro,12.93214594,77.5038383
BcGZcfkkFwcSwmM,12.98242126,77.69270713
BCHGMlZBgPiKlUV,13.04076545,77.63551241
bCiPIOVRzOhqoFn,12.94066628,77.640267
BCJDlJZzOmheimy,12.94482557,77.5821141
BCJjvqRYWyJzEtS,12.97377046,77.67595233
bcMuoaEoYOIKohK,13.05424887,77.44785543
BcoMbfVmGmOMVEW,12.92484145,77.54861976
bCqHUXYPOdEmiyY,13.03576396,77.58786681
BctTiUnEcbPEZBl,13.07512209,77.54757596
bcuPdZoVVHUviDk,13.09075645,77.64096287
BCYtSsDbJdrsmRK,12.96600678,77.57051278
bcyyyNGeSTOPHOV,12.89195422,77.69516955
bDCjqlvRiuVPSTC,13.03008773,77.5952717
bdEOfDIdcDxMLVi,12.92600007,77.56116594
BdEPBxuxiBUHGOL,12.8628993,77.64954108
